user_id,signup_week,event,ts,surface
u003490,2026-06-15,compare_view,2026-06-15T14:23:03.718Z,plp
u003490,2026-06-15,add_to_cart,2026-06-15T14:23:36.829Z,pdp
u003490,2026-06-15,checkout,2026-06-15T14:25:08.239Z,checkout
u003490,2026-06-15,repurchase,2026-06-24T11:53:23.243Z,pdp
u003490,2026-06-15,repurchase,2026-06-29T18:15:28.641Z,pdp
u003491,2026-06-15,agent_open,2026-06-15T13:25:58.129Z,home
u003491,2026-06-15,intent_submit,2026-06-15T13:27:11.474Z,srp
u003491,2026-06-15,candidates_view,2026-06-15T13:27:44.183Z,plp
u003491,2026-06-15,compare_view,2026-06-15T13:28:55.754Z,plp
u003491,2026-06-15,add_to_cart,2026-06-15T13:31:47.548Z,pdp
u003491,2026-06-15,checkout,2026-06-15T13:33:28.909Z,checkout
u003491,2026-06-15,repurchase,2026-06-24T21:46:02.068Z,pdp
u003491,2026-06-15,repurchase,2026-07-10T15:46:37.279Z,pdp
u003492,2026-06-15,agent_open,2026-06-15T13:42:08.144Z,home
u003492,2026-06-15,intent_submit,2026-06-15T13:42:10.913Z,srp
u003492,2026-06-15,candidates_view,2026-06-15T13:42:54.896Z,plp
u003492,2026-06-15,compare_view,2026-06-15T13:43:06.152Z,plp
u003492,2026-06-15,add_to_cart,2026-06-15T13:43:51.849Z,pdp
u003492,2026-06-15,checkout,2026-06-15T13:43:54.746Z,checkout
u003492,2026-06-15,repurchase,2026-07-03T21:23:26.863Z,pdp
u003493,2026-06-15,agent_open,2026-06-15T11:37:19.494Z,home
u003493,2026-06-15,intent_submit,2026-06-15T11:37:38.292Z,srp
u003493,2026-06-15,candidates_view,2026-06-15T11:38:47.704Z,plp
u003493,2026-06-15,compare_view,2026-06-15T11:41:10.477Z,plp
u003493,2026-06-15,add_to_cart,2026-06-15T11:43:14.843Z,pdp
u003493,2026-06-15,checkout,2026-06-15T11:44:03.203Z,checkout
u003493,2026-06-15,repurchase,2026-07-17T22:22:08.749Z,pdp
u003494,2026-06-15,agent_open,2026-06-15T10:18:45.667Z,home
u003494,2026-06-15,intent_submit,2026-06-15T10:20:09.301Z,srp
u003494,2026-06-15,candidates_view,2026-06-15T10:23:05.534Z,plp
u003494,2026-06-15,compare_view,2026-06-15T10:25:21.845Z,plp
u003494,2026-06-15,repurchase,2026-07-06T19:27:05.840Z,pdp
u003495,2026-06-15,agent_open,2026-06-15T10:25:13.126Z,home
u003495,2026-06-15,intent_submit,2026-06-15T10:26:56.230Z,srp
u003495,2026-06-15,candidates_view,2026-06-15T10:26:57.747Z,plp
u003495,2026-06-15,compare_view,2026-06-15T10:28:17.065Z,plp
u003495,2026-06-15,add_to_cart,2026-06-15T10:30:59.359Z,pdp
u003495,2026-06-15,repurchase,2026-06-22T18:16:09.223Z,pdp
u003495,2026-06-15,repurchase,2026-07-03T07:23:27.495Z,pdp
u003496,2026-06-15,agent_open,2026-06-15T13:43:30.793Z,home
u003496,2026-06-15,repurchase,2026-06-24T04:56:55.011Z,pdp
u003497,2026-06-15,agent_open,2026-06-15T11:40:05.316Z,home
u003498,2026-06-15,agent_open,2026-06-15T14:24:00.584Z,home
u003498,2026-06-15,intent_submit,2026-06-15T14:25:03.812Z,srp
u003498,2026-06-15,candidates_view,2026-06-15T14:26:26.706Z,plp
u003498,2026-06-15,compare_view,2026-06-15T14:29:14.703Z,plp
u003498,2026-06-15,repurchase,2026-06-25T08:52:24.830Z,pdp
u003499,2026-06-15,agent_open,2026-06-15T11:50:01.618Z,home
u003499,2026-06-15,intent_submit,2026-06-15T11:50:57.145Z,srp
u003499,2026-06-15,repurchase,2026-06-23T06:21:01.830Z,pdp
u003499,2026-06-15,repurchase,2026-07-03T07:25:04.170Z,pdp
u003499,2026-06-15,repurchase,2026-07-18T08:54:24.094Z,pdp
u003500,2026-06-15,agent_open,2026-06-15T10:16:16.403Z,home
u003500,2026-06-15,intent_submit,2026-06-15T10:16:29.364Z,srp
u003500,2026-06-15,candidates_view,2026-06-15T10:18:36.465Z,plp
u003500,2026-06-15,repurchase,2026-06-30T11:10:40.358Z,pdp
u003500,2026-06-15,repurchase,2026-07-14T04:32:25.852Z,pdp
u003501,2026-06-15,agent_open,2026-06-15T14:46:41.352Z,home
u003501,2026-06-15,repurchase,2026-06-23T04:08:53.195Z,pdp
u003501,2026-06-15,repurchase,2026-07-18T08:38:10.462Z,pdp
u003502,2026-06-15,agent_open,2026-06-15T13:57:54.356Z,home
u003502,2026-06-15,intent_submit,2026-06-15T13:59:19.313Z,srp
u003502,2026-06-15,candidates_view,2026-06-15T14:00:21.633Z,plp
u003502,2026-06-15,compare_view,2026-06-15T14:01:53.838Z,plp
u003502,2026-06-15,add_to_cart,2026-06-15T14:02:59.045Z,pdp
u003502,2026-06-15,checkout,2026-06-15T14:04:29.437Z,checkout
u003502,2026-06-15,repurchase,2026-06-23T06:19:20.032Z,pdp
u003502,2026-06-15,repurchase,2026-07-11T08:19:13.522Z,pdp
u003503,2026-06-15,agent_open,2026-06-15T10:55:42.104Z,home
u003503,2026-06-15,intent_submit,2026-06-15T10:58:40.937Z,srp
u003503,2026-06-15,candidates_view,2026-06-15T10:59:55.053Z,plp
u003503,2026-06-15,compare_view,2026-06-15T11:00:44.644Z,plp
u003503,2026-06-15,add_to_cart,2026-06-15T11:03:33.611Z,pdp
u003503,2026-06-15,checkout,2026-06-15T11:05:57.744Z,checkout
u003504,2026-06-15,agent_open,2026-06-15T13:19:17.459Z,home
u003504,2026-06-15,intent_submit,2026-06-15T13:20:15.770Z,srp
u003504,2026-06-15,candidates_view,2026-06-15T13:21:12.530Z,plp
u003504,2026-06-15,compare_view,2026-06-15T13:23:48.182Z,plp
u003504,2026-06-15,add_to_cart,2026-06-15T13:24:11.413Z,pdp
u003504,2026-06-15,checkout,2026-06-15T13:25:44.176Z,checkout
u003504,2026-06-15,repurchase,2026-07-07T20:59:37.888Z,pdp
u003505,2026-06-15,agent_open,2026-06-15T13:05:13.412Z,home
u003505,2026-06-15,repurchase,2026-06-25T01:37:53.484Z,pdp
u003505,2026-06-15,repurchase,2026-06-30T16:21:31.215Z,pdp
u003505,2026-06-15,repurchase,2026-07-07T10:34:20.245Z,pdp
u003506,2026-06-15,agent_open,2026-06-15T12:23:28.990Z,home
u003506,2026-06-15,intent_submit,2026-06-15T12:24:53.330Z,srp
u003506,2026-06-15,candidates_view,2026-06-15T12:27:24.993Z,plp
u003506,2026-06-15,compare_view,2026-06-15T12:29:04.288Z,plp
u003506,2026-06-15,add_to_cart,2026-06-15T12:31:35.030Z,pdp
u003506,2026-06-15,checkout,2026-06-15T12:33:01.610Z,checkout
u003507,2026-06-15,agent_open,2026-06-15T14:32:13.766Z,home
u003507,2026-06-15,intent_submit,2026-06-15T14:33:30.576Z,srp
u003507,2026-06-15,candidates_view,2026-06-15T14:33:46.358Z,plp
u003507,2026-06-15,repurchase,2026-07-02T04:20:46.864Z,pdp
u003508,2026-06-15,agent_open,2026-06-15T10:47:35.224Z,home
u003508,2026-06-15,intent_submit,2026-06-15T10:49:16.778Z,srp
u003508,2026-06-15,candidates_view,2026-06-15T10:50:34.091Z,plp
u003508,2026-06-15,compare_view,2026-06-15T10:50:55.164Z,plp
u003508,2026-06-15,add_to_cart,2026-06-15T10:51:08.028Z,pdp
u003508,2026-06-15,checkout,2026-06-15T10:54:03.003Z,checkout
u003509,2026-06-15,agent_open,2026-06-15T15:07:43.655Z,home
u003509,2026-06-15,intent_submit,2026-06-15T15:07:58.704Z,srp
u003509,2026-06-15,candidates_view,2026-06-15T15:08:33.277Z,plp
u003509,2026-06-15,compare_view,2026-06-15T15:11:30.548Z,plp
u003510,2026-06-15,agent_open,2026-06-15T10:10:26.384Z,home
u003510,2026-06-15,intent_submit,2026-06-15T10:12:58.012Z,srp
u003510,2026-06-15,candidates_view,2026-06-15T10:13:54.884Z,plp
u003510,2026-06-15,compare_view,2026-06-15T10:14:42.103Z,plp
u003510,2026-06-15,add_to_cart,2026-06-15T10:16:13.114Z,pdp
u003510,2026-06-15,checkout,2026-06-15T10:18:19.479Z,checkout
u003510,2026-06-15,repurchase,2026-07-02T12:06:15.157Z,pdp
u003510,2026-06-15,repurchase,2026-07-10T22:49:28.895Z,pdp
u003510,2026-06-15,repurchase,2026-07-14T21:52:43.083Z,pdp
u003511,2026-06-15,agent_open,2026-06-15T15:08:26.294Z,home
u003511,2026-06-15,intent_submit,2026-06-15T15:09:47.746Z,srp
u003511,2026-06-15,repurchase,2026-07-07T10:48:07.655Z,pdp
u003511,2026-06-15,repurchase,2026-07-14T19:39:32.208Z,pdp
u003512,2026-06-15,agent_open,2026-06-15T13:42:21.876Z,home
u003512,2026-06-15,intent_submit,2026-06-15T13:43:01.251Z,srp
u003512,2026-06-15,candidates_view,2026-06-15T13:45:16.505Z,plp
u003512,2026-06-15,compare_view,2026-06-15T13:45:24.523Z,plp
u003512,2026-06-15,add_to_cart,2026-06-15T13:48:10.221Z,pdp
u003512,2026-06-15,checkout,2026-06-15T13:49:28.779Z,checkout
u003513,2026-06-15,agent_open,2026-06-15T13:33:51.425Z,home
u003513,2026-06-15,repurchase,2026-07-13T14:05:02.410Z,pdp
u003514,2026-06-15,agent_open,2026-06-15T15:13:07.240Z,home
u003514,2026-06-15,intent_submit,2026-06-15T15:13:31.228Z,srp
u003514,2026-06-15,candidates_view,2026-06-15T15:14:17.446Z,plp
u003514,2026-06-15,compare_view,2026-06-15T15:16:42.625Z,plp
u003514,2026-06-15,add_to_cart,2026-06-15T15:19:05.804Z,pdp
u003514,2026-06-15,checkout,2026-06-15T15:20:09.279Z,checkout
u003514,2026-06-15,repurchase,2026-06-24T05:44:24.927Z,pdp
u003515,2026-06-15,agent_open,2026-06-15T11:51:14.058Z,home
u003515,2026-06-15,intent_submit,2026-06-15T11:53:09.314Z,srp
u003515,2026-06-15,candidates_view,2026-06-15T11:55:03.277Z,plp
u003515,2026-06-15,repurchase,2026-06-24T00:56:35.957Z,pdp
u003516,2026-06-15,agent_open,2026-06-15T13:33:39.591Z,home
u003516,2026-06-15,intent_submit,2026-06-15T13:35:58.260Z,srp
u003516,2026-06-15,candidates_view,2026-06-15T13:38:41.801Z,plp
u003516,2026-06-15,compare_view,2026-06-15T13:41:13.210Z,plp
u003516,2026-06-15,add_to_cart,2026-06-15T13:44:12.261Z,pdp
u003516,2026-06-15,repurchase,2026-07-17T12:47:16.196Z,pdp
u003517,2026-06-15,agent_open,2026-06-15T15:25:10.020Z,home
u003517,2026-06-15,intent_submit,2026-06-15T15:27:05.962Z,srp
u003517,2026-06-15,candidates_view,2026-06-15T15:30:05.572Z,plp
u003517,2026-06-15,compare_view,2026-06-15T15:30:19.918Z,plp
u003517,2026-06-15,add_to_cart,2026-06-15T15:31:53.318Z,pdp
u003517,2026-06-15,checkout,2026-06-15T15:32:37.803Z,checkout
u003517,2026-06-15,repurchase,2026-06-23T23:49:12.498Z,pdp
u003517,2026-06-15,repurchase,2026-06-30T05:00:07.497Z,pdp
u003518,2026-06-15,agent_open,2026-06-15T10:27:39.931Z,home
u003518,2026-06-15,intent_submit,2026-06-15T10:28:22.930Z,srp
u003518,2026-06-15,candidates_view,2026-06-15T10:29:37.925Z,plp
u003518,2026-06-15,compare_view,2026-06-15T10:31:24.898Z,plp
u003518,2026-06-15,repurchase,2026-06-25T04:36:27.581Z,pdp
u003518,2026-06-15,repurchase,2026-07-08T18:24:35.420Z,pdp
u003519,2026-06-15,agent_open,2026-06-15T10:16:28.418Z,home
u003520,2026-06-15,agent_open,2026-06-15T15:56:07.493Z,home
u003520,2026-06-15,intent_submit,2026-06-15T15:58:35.560Z,srp
u003520,2026-06-15,candidates_view,2026-06-15T15:59:23.918Z,plp
u003520,2026-06-15,compare_view,2026-06-15T15:59:36.325Z,plp
u003520,2026-06-15,add_to_cart,2026-06-15T16:02:34.136Z,pdp
u003520,2026-06-15,checkout,2026-06-15T16:05:28.453Z,checkout
u003520,2026-06-15,repurchase,2026-07-02T02:30:41.486Z,pdp
u003520,2026-06-15,repurchase,2026-07-10T09:45:16.992Z,pdp
u003521,2026-06-15,agent_open,2026-06-15T14:54:27.946Z,home
u003521,2026-06-15,intent_submit,2026-06-15T14:55:24.086Z,srp
u003521,2026-06-15,candidates_view,2026-06-15T14:57:53.552Z,plp
u003521,2026-06-15,compare_view,2026-06-15T14:57:57.838Z,plp
u003521,2026-06-15,repurchase,2026-07-10T02:35:45.455Z,pdp
u003521,2026-06-15,repurchase,2026-07-17T00:38:37.318Z,pdp
u003522,2026-06-15,agent_open,2026-06-15T13:42:55.302Z,home
u003522,2026-06-15,intent_submit,2026-06-15T13:44:59.946Z,srp
u003522,2026-06-15,candidates_view,2026-06-15T13:47:15.323Z,plp
u003522,2026-06-15,repurchase,2026-06-25T16:20:05.759Z,pdp
u003523,2026-06-15,agent_open,2026-06-15T11:32:53.881Z,home
u003523,2026-06-15,intent_submit,2026-06-15T11:33:03.894Z,srp
u003523,2026-06-15,candidates_view,2026-06-15T11:34:02.422Z,plp
u003523,2026-06-15,compare_view,2026-06-15T11:34:43.171Z,plp
u003523,2026-06-15,repurchase,2026-07-03T06:49:22.020Z,pdp
u003523,2026-06-15,repurchase,2026-07-07T11:13:49.117Z,pdp
u003524,2026-06-15,agent_open,2026-06-15T14:00:08.749Z,home
u003525,2026-06-15,agent_open,2026-06-15T10:02:27.847Z,home
u003525,2026-06-15,intent_submit,2026-06-15T10:02:38.020Z,srp
u003525,2026-06-15,candidates_view,2026-06-15T10:03:20.270Z,plp
u003525,2026-06-15,compare_view,2026-06-15T10:03:24.438Z,plp
u003525,2026-06-15,repurchase,2026-06-25T22:54:52.557Z,pdp
u003525,2026-06-15,repurchase,2026-07-08T14:01:31.507Z,pdp
u003526,2026-06-15,agent_open,2026-06-15T12:06:22.209Z,home
u003526,2026-06-15,intent_submit,2026-06-15T12:06:48.400Z,srp
u003526,2026-06-15,candidates_view,2026-06-15T12:08:39.908Z,plp
u003526,2026-06-15,compare_view,2026-06-15T12:11:06.469Z,plp
u003526,2026-06-15,add_to_cart,2026-06-15T12:12:46.128Z,pdp
u003526,2026-06-15,checkout,2026-06-15T12:14:54.544Z,checkout
u003527,2026-06-15,agent_open,2026-06-15T13:19:14.559Z,home
u003527,2026-06-15,intent_submit,2026-06-15T13:21:58.318Z,srp
u003527,2026-06-15,candidates_view,2026-06-15T13:24:36.966Z,plp
u003527,2026-06-15,compare_view,2026-06-15T13:25:51.606Z,plp
u003527,2026-06-15,add_to_cart,2026-06-15T13:26:41.541Z,pdp
u003527,2026-06-15,checkout,2026-06-15T13:28:22.485Z,checkout
u003527,2026-06-15,repurchase,2026-06-30T00:42:18.259Z,pdp
u003528,2026-06-15,agent_open,2026-06-15T10:09:45.003Z,home
u003528,2026-06-15,intent_submit,2026-06-15T10:10:52.284Z,srp
u003528,2026-06-15,candidates_view,2026-06-15T10:13:34.432Z,plp
u003528,2026-06-15,repurchase,2026-07-09T06:38:09.884Z,pdp
u003528,2026-06-15,repurchase,2026-07-16T05:10:37.886Z,pdp
u003529,2026-06-15,agent_open,2026-06-15T15:50:54.257Z,home
u003529,2026-06-15,repurchase,2026-06-22T16:57:40.207Z,pdp
u003529,2026-06-15,repurchase,2026-07-06T16:04:40.726Z,pdp
u003529,2026-06-15,repurchase,2026-07-16T11:21:59.700Z,pdp
u003530,2026-06-15,agent_open,2026-06-15T13:55:59.166Z,home
u003530,2026-06-15,intent_submit,2026-06-15T13:56:09.403Z,srp
u003530,2026-06-15,candidates_view,2026-06-15T13:58:35.951Z,plp
u003530,2026-06-15,compare_view,2026-06-15T13:59:30.477Z,plp
u003530,2026-06-15,add_to_cart,2026-06-15T14:00:37.536Z,pdp
u003530,2026-06-15,checkout,2026-06-15T14:01:36.249Z,checkout
u003531,2026-06-15,agent_open,2026-06-15T11:18:45.497Z,home
u003531,2026-06-15,intent_submit,2026-06-15T11:19:34.030Z,srp
u003531,2026-06-15,candidates_view,2026-06-15T11:22:15.781Z,plp
u003531,2026-06-15,compare_view,2026-06-15T11:22:40.993Z,plp
u003531,2026-06-15,add_to_cart,2026-06-15T11:23:40.488Z,pdp
u003532,2026-06-15,agent_open,2026-06-15T11:50:58.415Z,home
u003532,2026-06-15,intent_submit,2026-06-15T11:52:15.537Z,srp
u003532,2026-06-15,candidates_view,2026-06-15T11:53:07.250Z,plp
u003532,2026-06-15,compare_view,2026-06-15T11:53:47.918Z,plp
u003532,2026-06-15,add_to_cart,2026-06-15T11:54:13.118Z,pdp
u003532,2026-06-15,checkout,2026-06-15T11:54:41.452Z,checkout
u003533,2026-06-15,agent_open,2026-06-15T12:22:02.873Z,home
u003533,2026-06-15,intent_submit,2026-06-15T12:23:43.004Z,srp
u003533,2026-06-15,candidates_view,2026-06-15T12:25:10.397Z,plp
u003533,2026-06-15,compare_view,2026-06-15T12:25:45.809Z,plp
u003533,2026-06-15,repurchase,2026-06-22T15:26:21.378Z,pdp
u003533,2026-06-15,repurchase,2026-07-03T14:44:35.019Z,pdp
u003534,2026-06-15,agent_open,2026-06-15T15:45:34.627Z,home
u003534,2026-06-15,intent_submit,2026-06-15T15:46:30.343Z,srp
u003535,2026-06-15,agent_open,2026-06-15T10:23:36.137Z,home
u003535,2026-06-15,intent_submit,2026-06-15T10:26:13.459Z,srp
u003535,2026-06-15,candidates_view,2026-06-15T10:27:18.361Z,plp
u003535,2026-06-15,compare_view,2026-06-15T10:28:56.973Z,plp
u003535,2026-06-15,repurchase,2026-06-23T08:57:52.760Z,pdp
u003535,2026-06-15,repurchase,2026-07-14T08:40:09.995Z,pdp
u003536,2026-06-15,agent_open,2026-06-15T12:12:48.501Z,home
u003536,2026-06-15,intent_submit,2026-06-15T12:14:42.561Z,srp
u003536,2026-06-15,candidates_view,2026-06-15T12:16:48.594Z,plp
u003536,2026-06-15,compare_view,2026-06-15T12:18:30.773Z,plp
u003536,2026-06-15,add_to_cart,2026-06-15T12:20:56.791Z,pdp
u003536,2026-06-15,repurchase,2026-06-25T08:02:40.167Z,pdp
u003537,2026-06-15,agent_open,2026-06-15T11:26:46.650Z,home
u003537,2026-06-15,intent_submit,2026-06-15T11:27:28.638Z,srp
u003537,2026-06-15,candidates_view,2026-06-15T11:27:45.501Z,plp
u003537,2026-06-15,compare_view,2026-06-15T11:28:25.576Z,plp
u003537,2026-06-15,add_to_cart,2026-06-15T11:30:07.274Z,pdp
u003537,2026-06-15,repurchase,2026-06-26T04:23:46.886Z,pdp
u003538,2026-06-15,agent_open,2026-06-15T10:10:00.869Z,home
u003538,2026-06-15,repurchase,2026-06-22T17:47:55.961Z,pdp
u003538,2026-06-15,repurchase,2026-06-30T22:43:25.070Z,pdp
u003539,2026-06-15,agent_open,2026-06-15T15:18:10.407Z,home
u003539,2026-06-15,intent_submit,2026-06-15T15:20:57.720Z,srp
u003539,2026-06-15,candidates_view,2026-06-15T15:23:36.162Z,plp
u003539,2026-06-15,compare_view,2026-06-15T15:24:58.152Z,plp
u003539,2026-06-15,add_to_cart,2026-06-15T15:26:51.561Z,pdp
u003539,2026-06-15,repurchase,2026-06-23T00:19:23.807Z,pdp
u003540,2026-06-15,agent_open,2026-06-15T10:20:33.088Z,home
u003540,2026-06-15,intent_submit,2026-06-15T10:20:50.181Z,srp
u003540,2026-06-15,candidates_view,2026-06-15T10:21:37.064Z,plp
u003540,2026-06-15,repurchase,2026-07-06T13:00:32.121Z,pdp
u003541,2026-06-15,agent_open,2026-06-15T10:49:47.494Z,home
u003541,2026-06-15,intent_submit,2026-06-15T10:49:50.694Z,srp
u003541,2026-06-15,candidates_view,2026-06-15T10:51:31.398Z,plp
u003541,2026-06-15,compare_view,2026-06-15T10:51:45.028Z,plp
u003541,2026-06-15,repurchase,2026-07-07T20:33:08.356Z,pdp
u003542,2026-06-15,agent_open,2026-06-15T15:59:30.605Z,home
u003542,2026-06-15,intent_submit,2026-06-15T15:59:48.329Z,srp
u003542,2026-06-15,candidates_view,2026-06-15T16:01:59.034Z,plp
u003542,2026-06-15,repurchase,2026-06-26T15:45:12.233Z,pdp
u003542,2026-06-15,repurchase,2026-07-01T15:37:13.655Z,pdp
u003543,2026-06-15,agent_open,2026-06-15T10:58:06.527Z,home
u003543,2026-06-15,intent_submit,2026-06-15T10:59:42.634Z,srp
u003543,2026-06-15,candidates_view,2026-06-15T10:59:42.775Z,plp
u003543,2026-06-15,compare_view,2026-06-15T11:01:12.552Z,plp
u003543,2026-06-15,add_to_cart,2026-06-15T11:01:36.630Z,pdp
u003543,2026-06-15,checkout,2026-06-15T11:02:17.689Z,checkout
u003543,2026-06-15,repurchase,2026-06-23T06:13:36.492Z,pdp
u003544,2026-06-15,agent_open,2026-06-15T13:30:31.209Z,home
u003544,2026-06-15,intent_submit,2026-06-15T13:31:16.150Z,srp
u003544,2026-06-15,candidates_view,2026-06-15T13:31:53.332Z,plp
u003544,2026-06-15,repurchase,2026-06-26T05:56:31.562Z,pdp
u003545,2026-06-15,agent_open,2026-06-15T10:16:54.601Z,home
u003545,2026-06-15,intent_submit,2026-06-15T10:19:23.223Z,srp
u003545,2026-06-15,candidates_view,2026-06-15T10:21:39.740Z,plp
u003545,2026-06-15,compare_view,2026-06-15T10:22:17.773Z,plp
u003545,2026-06-15,add_to_cart,2026-06-15T10:23:58.843Z,pdp
u003545,2026-06-15,repurchase,2026-07-09T21:32:30.661Z,pdp
u003546,2026-06-15,agent_open,2026-06-15T15:05:54.646Z,home
u003546,2026-06-15,intent_submit,2026-06-15T15:06:23.476Z,srp
u003546,2026-06-15,candidates_view,2026-06-15T15:07:42.398Z,plp
u003546,2026-06-15,compare_view,2026-06-15T15:10:10.346Z,plp
u003546,2026-06-15,add_to_cart,2026-06-15T15:11:54.059Z,pdp
u003546,2026-06-15,checkout,2026-06-15T15:14:09.260Z,checkout
u003546,2026-06-15,repurchase,2026-06-24T15:42:22.250Z,pdp
u003546,2026-06-15,repurchase,2026-07-08T17:59:00.581Z,pdp
u003547,2026-06-15,agent_open,2026-06-15T11:15:16.786Z,home
u003547,2026-06-15,intent_submit,2026-06-15T11:18:16.408Z,srp
u003547,2026-06-15,candidates_view,2026-06-15T11:18:33.294Z,plp
u003547,2026-06-15,repurchase,2026-07-01T07:21:54.478Z,pdp
u003548,2026-06-15,agent_open,2026-06-15T15:08:59.790Z,home
u003548,2026-06-15,intent_submit,2026-06-15T15:10:15.178Z,srp
u003548,2026-06-15,candidates_view,2026-06-15T15:10:24.098Z,plp
u003548,2026-06-15,compare_view,2026-06-15T15:12:52.395Z,plp
u003548,2026-06-15,add_to_cart,2026-06-15T15:14:33.270Z,pdp
u003548,2026-06-15,checkout,2026-06-15T15:15:57.524Z,checkout
u003548,2026-06-15,repurchase,2026-06-23T01:31:23.036Z,pdp
u003548,2026-06-15,repurchase,2026-06-30T19:22:37.577Z,pdp
u003549,2026-06-15,agent_open,2026-06-15T14:33:50.494Z,home
u003549,2026-06-15,intent_submit,2026-06-15T14:35:32.791Z,srp
u003549,2026-06-15,candidates_view,2026-06-15T14:38:24.587Z,plp
u003549,2026-06-15,compare_view,2026-06-15T14:38:25.302Z,plp
u003549,2026-06-15,add_to_cart,2026-06-15T14:39:57.330Z,pdp
u003549,2026-06-15,repurchase,2026-06-23T09:37:18.092Z,pdp
u003550,2026-06-15,agent_open,2026-06-15T11:31:36.111Z,home
u003550,2026-06-15,intent_submit,2026-06-15T11:33:36.482Z,srp
u003550,2026-06-15,repurchase,2026-06-23T23:24:59.026Z,pdp
u003550,2026-06-15,repurchase,2026-07-16T02:49:24.598Z,pdp
u003551,2026-06-15,agent_open,2026-06-15T15:34:19.569Z,home
u003552,2026-06-15,agent_open,2026-06-15T15:25:15.544Z,home
u003552,2026-06-15,repurchase,2026-07-01T14:46:03.564Z,pdp
u003553,2026-06-15,agent_open,2026-06-15T12:57:01.300Z,home
u003554,2026-06-15,agent_open,2026-06-15T11:09:02.132Z,home
u003554,2026-06-15,intent_submit,2026-06-15T11:10:33.817Z,srp
u003554,2026-06-15,candidates_view,2026-06-15T11:11:41.970Z,plp
u003555,2026-06-15,agent_open,2026-06-15T15:11:11.857Z,home
u003555,2026-06-15,intent_submit,2026-06-15T15:11:42.318Z,srp
u003555,2026-06-15,candidates_view,2026-06-15T15:12:33.792Z,plp
u003555,2026-06-15,repurchase,2026-06-24T09:59:33.559Z,pdp
u003556,2026-06-15,agent_open,2026-06-15T11:17:12.276Z,home
u003556,2026-06-15,intent_submit,2026-06-15T11:17:48.500Z,srp
u003556,2026-06-15,candidates_view,2026-06-15T11:18:26.384Z,plp
u003556,2026-06-15,compare_view,2026-06-15T11:18:43.205Z,plp
u003556,2026-06-15,add_to_cart,2026-06-15T11:18:56.659Z,pdp
u003556,2026-06-15,checkout,2026-06-15T11:19:48.384Z,checkout
u003557,2026-06-15,agent_open,2026-06-15T11:07:45.611Z,home
u003557,2026-06-15,intent_submit,2026-06-15T11:10:36.828Z,srp
u003557,2026-06-15,candidates_view,2026-06-15T11:11:39.916Z,plp
u003557,2026-06-15,compare_view,2026-06-15T11:12:29.045Z,plp
u003557,2026-06-15,add_to_cart,2026-06-15T11:14:17.461Z,pdp
u003557,2026-06-15,repurchase,2026-06-26T12:48:31.726Z,pdp
u003557,2026-06-15,repurchase,2026-07-17T07:25:59.044Z,pdp
u003558,2026-06-15,agent_open,2026-06-15T11:03:18.158Z,home
u003558,2026-06-15,intent_submit,2026-06-15T11:03:23.341Z,srp
u003558,2026-06-15,candidates_view,2026-06-15T11:03:29.773Z,plp
u003558,2026-06-15,repurchase,2026-07-03T08:23:42.919Z,pdp
u003559,2026-06-15,agent_open,2026-06-15T12:48:58.927Z,home
u003559,2026-06-15,intent_submit,2026-06-15T12:50:03.472Z,srp
u003559,2026-06-15,candidates_view,2026-06-15T12:50:44.570Z,plp
u003559,2026-06-15,compare_view,2026-06-15T12:51:06.017Z,plp
u003559,2026-06-15,add_to_cart,2026-06-15T12:53:09.123Z,pdp
u003559,2026-06-15,checkout,2026-06-15T12:53:13.071Z,checkout
u003559,2026-06-15,repurchase,2026-06-26T21:49:04.595Z,pdp
u003559,2026-06-15,repurchase,2026-07-03T22:26:47.259Z,pdp
u003559,2026-06-15,repurchase,2026-07-13T18:02:14.945Z,pdp
u003560,2026-06-15,agent_open,2026-06-15T13:26:23.604Z,home
u003560,2026-06-15,intent_submit,2026-06-15T13:28:02.662Z,srp
u003560,2026-06-15,candidates_view,2026-06-15T13:29:51.276Z,plp
u003560,2026-06-15,compare_view,2026-06-15T13:32:15.521Z,plp
u003560,2026-06-15,add_to_cart,2026-06-15T13:33:03.150Z,pdp
u003560,2026-06-15,repurchase,2026-06-22T16:58:10.831Z,pdp
u003560,2026-06-15,repurchase,2026-07-02T15:21:56.290Z,pdp
u003561,2026-06-15,agent_open,2026-06-15T15:08:13.603Z,home
u003561,2026-06-15,intent_submit,2026-06-15T15:09:38.719Z,srp
u003561,2026-06-15,candidates_view,2026-06-15T15:11:01.073Z,plp
u003561,2026-06-15,compare_view,2026-06-15T15:11:35.134Z,plp
u003561,2026-06-15,add_to_cart,2026-06-15T15:11:57.490Z,pdp
u003561,2026-06-15,checkout,2026-06-15T15:14:12.362Z,checkout
u003561,2026-06-15,repurchase,2026-06-25T10:43:49.393Z,pdp
u003561,2026-06-15,repurchase,2026-07-02T03:20:02.500Z,pdp
u003561,2026-06-15,repurchase,2026-07-11T08:27:37.686Z,pdp
u003562,2026-06-15,agent_open,2026-06-15T14:35:54.108Z,home
u003562,2026-06-15,intent_submit,2026-06-15T14:36:32.175Z,srp
u003562,2026-06-15,candidates_view,2026-06-15T14:36:39.459Z,plp
u003562,2026-06-15,compare_view,2026-06-15T14:38:54.833Z,plp
